user,location,tweet,sentiment,probability
mariago88820364,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Alexand79839813,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
DDiegoeco,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
jorgehatehortua,"Apartadó, Antioquia",RT @AVA_antioquia: Un agradecimiento muy especial en todo el país a nuestros #HeroesEnLaVia siempre construyendo país y atentos a toda cala…,Positivo,78
ANI_Colombia,Colombia,👏Celebra la importante labor de nuestros camioneros 🚚 con un mensaje de agradecimiento con la etiqueta… https://t.co/9vpJ0dtXwZ,Positivo,75
jorgehatehortua,"Apartadó, Antioquia",RT @AVA_antioquia: Las VOLQUETAS también somos #HeroesEnLaVia  en la realización de vías y luego en su mantenimiento atentos a toda urgenci…,Positivo,73
erick_prieto,Bogota,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
ASOPROVOLCO1,,RT @AVA_antioquia: Las VOLQUETAS también somos #HeroesEnLaVia  en la realización de vías y luego en su mantenimiento atentos a toda urgenci…,Positivo,73
iner12127,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
ASOPROVOLCO1,,RT @AVA_antioquia: Un agradecimiento muy especial en todo el país a nuestros #HeroesEnLaVia siempre construyendo país y atentos a toda cala…,Positivo,78
NIPR18,,RT @AVA_antioquia: Las VOLQUETAS también somos #HeroesEnLaVia  en la realización de vías y luego en su mantenimiento atentos a toda urgenci…,Positivo,73
javierdelacruzl,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
manuelfsl,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
Fedetranscol,Yumbo - Colombia,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
AVA_antioquia,"Medellín, Colombia",Las VOLQUETAS también somos #HeroesEnLaVia  en la realización de vías y luego en su mantenimiento atentos a toda ur… https://t.co/kFZhkjIGQc,Positivo,75
adimile,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
NIPR18,,RT @ViceColombia: 👏Es el momento aplaudir y agradecer a quienes bajo cualquier circunstancia cumplen con su labor para que el país se siga…,Positivo,59
NIPR18,,RT @AVA_antioquia: Un agradecimiento muy especial en todo el país a nuestros #HeroesEnLaVia siempre construyendo país y atentos a toda cala…,Positivo,78
gabofe1,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
colfecar,BOGOTA COLOMBIA,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
Maria52712,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
gabofe1,,"RT @ANI_Colombia: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansab…",Positivo,83
andreasanguino1,"Bogotá, D.C., Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
dorismo31015791,,"RT @AlcaldiaTunja: Hoy aplaudimos a todos nuestros ""amarillitos"" que también son #HéroesEnLaVía. Gracias por ser ese soporte necesario para…",Positivo,91
jaag11c,,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
hegar1951,"medellin, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
edusalgav,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
vargas_grisales,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
BuilesEdwin,"Bello, Colombia",RT @AVA_antioquia: Un agradecimiento muy especial en todo el país a nuestros #HeroesEnLaVia siempre construyendo país y atentos a toda cala…,Positivo,78
cruzcuevasmaria,"Bogotá, D.C., Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Gloriapatricia3,"Santo Domingo, Dominican Repub","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
TransitoBta,"Bogotá, Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Marialejagr,"Medellín, Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
HenryA74770048,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
madugu1969,"Manizales, Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
yeuxnoirnhm,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
Porandrea,"Bogotá, D.C., Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
jorgebotero100,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
EDGARNARANJOHEN,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
gmdaydi,"Bucaramanga, Santander",RT @InviasOficial: #AEstaHora | Se habilita el paso en la vía Los Curos - Piedecuesta. ¡Desde el #INVÍAS seguimos garantizando la transitab…,Positivo,67
luchado27137476,,"RT @TransEnMedios: La torre Colpatria de Bogotá es dedicada a #HéroesEnLaVía...gracias a ustedes Camioneros de Colombia!!!

@manfrip_74 @or…",Positivo,84
SuarezAzeneth,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
andreasanguino1,"Bogotá, D.C., Colombia",RT @juanesgil1: Hoy desde el @InviasOficial los invitamos a enviarles un mensaje ✉️ a las controladoras viales para que no olviden lo impor…,Positivo,75
SuarezAzeneth,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
AVA_antioquia,"Medellín, Colombia",Un agradecimiento muy especial en todo el país a nuestros #HeroesEnLaVia siempre construyendo país y atentos a toda… https://t.co/JTyGk3p7lu,Positivo,80
Accenorte,"Chía, Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Accenorte,"Chía, Colombia",RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
JimyTriana,,"RT @lunathaupn: Ya que se cancelaron la mayoría de los servicios médicos por cuarentena, que pasa con los recursos que siguen recibiendo la…",Positivo,57
ConcesionALMA,,RT @ANI_Colombia: Envíales a las controladoras de vías un mensaje 📨para que no olviden lo importante que es su labor y porqué un país enter…,Positivo,68
Porandrea,"Bogotá, D.C., Colombia","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
AmbulanciaAvila,"Ávila, España",RT @radioveritas: Hoy @ProteCivilAvila y @AmbulanciaAvila estubieron en calle Sargento Provisional en barrio de Sto. Tomas de #Ávila minuto…,Positivo,68
Carihuertas,Colombia,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
ansvcol,Colombia,RT @JuanFEspinosaP: Mira este video e inspírate para compartir tu mensaje en redes sociales con el hashtag #HéroesEnLaVía y reconocer heroi…,Positivo,67
ansvcol,Colombia,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
luisferclo,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
LuzEmiliaMonroR,,RT @emisoraejercito: Nuestros héroes del @COL_EJERCITO inician el día con toda la disposición de seguir trabajando por la seguridad del paí…,Positivo,77
rubbylg,"Cali, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
Elapren86068127,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
falzatep,,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
josecarvajal45,"Cúcuta, Norte de Santander","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
Patrici94359079,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
JennyVergara28,"Barranquilla, Colombia","RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
Meyzg,Bogota,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
CRutadelCacao,Colombia,¿#SabíasQue hay transportadores 🚚que pasan días enteros atravesando el país por carretera para que a los colombiano… https://t.co/SdYKT21nQT,Positivo,66
marhija,Medellin. Colombia,RT @AlcaldiadeBello: Nuestros #HéroesEnLaVía merecen todos los aplausos. 👏🏼 https://t.co/YBNG5uqX0Z,Positivo,67
chefitaliano89,"Florida, USA","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
ViivRv,Colombia,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
Patrici94359079,,"RT @TransitoPolicia: #PrevenciónyAcción Es grato ver nuestra bandera de Colombia, en honor a los #HéroesEnLaVía, reconocemos esta ardua lab…",Positivo,73
jaag11c,,RT @ANI_Colombia: ¡Es el momento de aplaudir y agradecer a todos nuestros #HéroesEnLaVía 🛣 en cada uno de los proyectos de infraestructura…,Positivo,67
jaag11c,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
jaag11c,,"RT @IvanDuque: Hacemos un reconocimiento a nuestros #HéroesEnLaVía Camioneros y operarios de carreteras que, con valentía y sin descanso, t…",Positivo,71
Patrici94359079,,"RT @TransEnMedios: La torre Colpatria de Bogotá es dedicada a #HéroesEnLaVía...gracias a ustedes Camioneros de Colombia!!!

@manfrip_74 @or…",Positivo,84
mecrodas,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
f_hincapie,,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
enriquemora33,"Valledupar, Colombia","RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
LeonidSolis,,"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
orlando211276,Socorro (santander),"RT @orozco_angela: Con los colores de nuestra bandera, y orgullosos de su compromiso y labor, hoy toda Colombia reconoce el trabajo incansa…",Positivo,83
luisffierro,"Abu Dhabi, UAE","RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
SJAsesorias,Barranquilla,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
cv_mantobe,Bogota,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
gmonroydgmailc3,"Bogotá, D.C., Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
TransitoPolicia,Colombia,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
JosBenedictoRo3,,RT @MinTransporteCo: ¡Toda Colombia agradece a nuestros #HéroesEnLaVía! Hombres y mujeres valientes que hacen que durante el Aislamiento Ob…,Positivo,72
HernandoRomeroF,Barranquilla-Atlántico.,"RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
chiche7470,Bora Bora ,"RT @orozco_angela: Agradezco a todos nuestros #HéroesEnLaVía, transportadores, operarios de vías, médicos y todos los que están trabajando…",Positivo,71
facarvi69,,"RT @mariapcorrea: Esta noche, la torre Colpatria se ilumina con los colores de nuestra bandera y hace homenaje a los #HéroesQueNoSeDetienen…",Positivo,77
crismucardenas,,"RT @luislotaANSV: Detrás de cada alimento 🥦🍅🌽que está en tu mesa hay horas de arduo trabajo de los 🚚 transportadores de carga, que los llev…",Positivo,71
pazhenaoandres,"Armenia, Colombia","RT @CARLOSFMEJIA: La Torre Colpatria le hace un magnífico homenaje con los colores de nuestra bandera, a los #HeroesEnLaVía, transportadore…",Positivo,70
AVA_antioquia,"Medellín, Colombia","RT @TransEnMedios: La torre Colpatria de Bogotá es dedicada a #HéroesEnLaVía...gracias a ustedes Camioneros de Colombia!!!

@manfrip_74 @or…",Positivo,84
