user,location,tweet,sentiment,probability
La_Hora_Soacha,,"#PicoyGenero en #Soacha, Nuevas medidas anunció @juancsaldarriag Informacíón completa aquí https://t.co/QYXCXuqimQ https://t.co/suHKUZU0YL",Positivo,70
TembloresOng,"Bogotá, D.C., Colombia",¿Como están compuestos los hogares de la ciudadanía bogotana? ¿Cómo están distribuidas las cargas del hogar entre g… https://t.co/EqfLRDe7qf,Positivo,68
ruidiaz_ddhh,"Bogotá, Colombia",El error más grande que puede cometer @ClaudiaLopez es el #PicoyGenero en estos momentos el #Covid19Colombia está t… https://t.co/wmSV6ghGNX,Positivo,57
elespectador,"Bogotá, Colombia",#LaDisidencia La Alcaldía de Bogotá dice que se respetará la identidad de género en el #PicoYGénero.  Pero si en co… https://t.co/ncURhOQacf,Positivo,54
Mircoodawn,Bogotá Colombia,Lo cierto es que #PicoyGenero hay hombres con vagina y mujeres con pene.,Positivo,71
caldebron,colombia,"#VIDEONUEVO #CALDEBRONNEWS ""NOS ALISTAMOS RAPPI PARA EL PICO Y GENERO"" https://t.co/Iw6ej0xn6d #rappi… https://t.co/lJXpQ90GAE",Positivo,66
PresstartC,,"#VIDEONUEVO #CALDEBRONNEWS ""NOS ALISTAMOS RAPPI PARA EL PICO Y GENERO"" https://t.co/t0AqN4SmHY #rappi… https://t.co/AGAd3s6pIl",Positivo,66
PresstartC,,"#VIDEONUEVO #CALDEBRONNEWS ""NOS ALISTAMOS RAPPI PARA EL PICO Y GENERO"" https://t.co/t0AqN4SmHY #rappi… https://t.co/L2BDBES8xa",Positivo,66
AlejoCaldebron,Colombia,"#VIDEONUEVO #CALDEBRONNEWS ""NOS ALISTAMOS RAPPI PARA EL PICO Y GENERO"" https://t.co/dBvcFdoN06 #rappi… https://t.co/vtgKzttWWX",Positivo,66
EdgdalyL,La Victoria ,"Por favor compartanlo, hoy salí a comprar agua y me pasó lo mismo que mi amiga,se que es una medida por rapidez de… https://t.co/L5u6L619Lo",Positivo,75
Policia924FM,Colombia,"A partir de mañana si necesita abastecerse o debe realizar diligencias bancarias y notariales, solo podrá hacerlo s… https://t.co/hTQj4WFCUt",Positivo,59
JohnJairoGonzar,"Bogotá, D.C., Colombia",Recuerda que mañana inicia Pico y género en Bogotá. 👇🏼#CuarentenaPorLaVida #PicoyGenero https://t.co/tbvUoKflZk,Positivo,75
lincefelino,"Bogotá, D.C., Colombia",Cosas que pasan #FelizDomingo #CuarentenaPorLaVida #YoMeQuedoEnCasa #ayudanosconlacuota #PicoyGenero #PicoYCedula https://t.co/pzZj3tcz8G,Positivo,63
redcomunitariat,"Barrio Santafé, Bogotá.","""El Gobierno de Perú dio marcha atrás al #PicoyGenero para hacer las compras básicas, después de que se registraran… https://t.co/iRo2i79BKp",Positivo,58
julian_ortegam_,Colombia,"El mismo libreto en Perú y en Colombia, 
igual que con el #PicoyGénero que ya fracasó allá.

A ver con qué excusa s… https://t.co/ywRwMYfIT2",Positivo,64
Chribas,Lima - Perú,Mientras acá en Perú se suspendió el #PicoYGenero en Bogotá se implementa desde mañana 🤷🏻‍♂️ Aún pienso que el erro… https://t.co/pe6gjg80yX,Positivo,73
teusaquillo13,Calle 39B # 19-30,"#Atención recuerda que ahora en la ciudad para salir a la calle a hacer diligencias notariales, bancarias y para ha… https://t.co/tJYbSqkAIO",Positivo,56
cardenasjorgee,COLOMBIA PAPÁ!!!,"Debe ser que la fiesta sexual la organizaron en dia impar. Error de cálculo?🤔
#picoygenero https://t.co/PurKtTskKQ",Positivo,55
Dorimarrmz,"Bogotá, D.C., Colombia","Hombres impares
Mujeres pares
#PicoYGenero",Positivo,66
SectorMovilidad,"Bogotá, Colombia",@castrillonortiz @TransitoBta @BogotaTransito ¡Hola! Para vehículos particulares no hay pico y placa porque hay res… https://t.co/smx9O4IJgr,Positivo,71
GuillermoCelyG,"Bogotá, D.C., Colombia","Opinión impopular:
En medio de una potencial crisis sanitaria y una pandemia global, en Bogotá el debate principal… https://t.co/q3dje8k7sA",Negativo,59
juancehenao29,En tus sueños🍷,@Marygarciamusic No ha comenzado y ya le hizo daño el #PicoyGenero,Positivo,55
YinnaOrtizO,,Como Colectivo Viraje rechazamos cualquier medida que perpetúe la violencia hacia las personas trans y no binaries.… https://t.co/pIsGKROc8u,Positivo,47
jmorax2004,"Florida, USA",Australianos disfrutando de la playa y manteniendo la distancia social y con prudencia. Menos mal no inventan pico… https://t.co/0em9twHVzK,Negativo,56
angelloherre,"Medellín, Colombia",@ClaudiaLopez @Uniandes @SectorSalud Pero mientras no apliquen #PicoYCedula en lugar de #PicoyGenero van a requerir… https://t.co/f6ezise69S,Positivo,65
idubogota,"Bogotá, Colombia",Este lunes 13 de abril Bogotá implementará el #PicoYGénero. Conozca acá toda la información acerca de las nuevas de… https://t.co/VolWY3XLVE,Positivo,78
juancehenao29,En tus sueños🍷,#PicoYGénero Ya nos “mariquiaron” a la fuerza vea pues.,Positivo,64
elespectador,"Bogotá, Colombia","La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/5shxX32nLM",Positivo,67
betobarreto,,Las reglas para todos... #resurrección #picoygénero #domingosanto #semanasanta #pascua #bogotá #claudialópez… https://t.co/30JA9YJPXr,Positivo,68
AquiestaLina,"Bogotá, D.C., Colombia","Los hombres en Bogotá, mañana 13 de abril. #PicoyGenero

Foto de @IrenaBuzarewicz https://t.co/OE7G9IOPjJ",Positivo,81
LAURAWEINS,Bogota ,"Amo su honestidad para asumir que no entiende. Como ella, la falta de conocimiento y ignorancia es con la que nos e… https://t.co/XEfvOuOgN6",Positivo,48
placebodelbo,BCN | Pacífico | Brutalism,"Fuera bromas, en este país de maltratadores, imagino la típica familia de todos echados esperando que la mujer vaya… https://t.co/DQQ0SJfNgh",Positivo,64
Adandrea06,Colombia ,"Que alguien me explique lo del pico y genero, porque ami me están mandado todos los días por el pan ! 
Me querrán d… https://t.co/yjBaMNHeq6",Positivo,64
Marfizu517,Bogota Colombia,#FelizSabado #felizsabadodegloria #CoronavirusColombia #Temblor #PicoyGenero Facundo Cabral QEPD nos animaba muchís… https://t.co/yFI5YtOMqI,Positivo,67
Marfizu517,Bogota Colombia,haciendo mercado el marido el dia de pico y género https://t.co/2TyO34pjTb #FelizSabado #felizsabadodegloria… https://t.co/GZqBlPZJh9,Positivo,71
DianaSamaniegoS,,"https://t.co/ilos4V5tq5 evitará aglomeraciones, ya que las mujeres siguen asumiendo los trabajos de cuidado, entre… https://t.co/x3YyNpZFn0",Positivo,67
DianaSamaniegoS,,3.Por esta medida han proliferado memes y “chistes” que reafirman estereotipos y prejuicios sobre personas trans  #PicoyGenero,Positivo,61
DianaSamaniegoS,,"La medida #PicoyGenero resulta inconveniente por:
1.Expone al aumento de violencias a personas trans y no binarias… https://t.co/ebPYZMJfh3",Positivo,66
__lMarl__,"Bogotá, DC, Colombia","Empecemos a verlo aún más a partir de esta semana con el tal #PicoyGenero.
Allí donde la comunidad #Trans la reflej… https://t.co/M6GMlZ6tjq",Positivo,76
sietepolas,,"Nos tomamos un momento para explicar por qué el #PicoyGenero, además de ser una medida extremadamente violenta, tam… https://t.co/HSpHrPO286",Positivo,68
Andres_AJ1,,@AngelicaLozanoC es una persona más calmada y mediadora. Se que ha visto el resultado de otros países con la medida… https://t.co/ZFBEJSVl7J,Positivo,70
Andres_AJ1,,La @PoliciaColombia no es garante de derechos de las personas trans. Con el decreto solo pone en riesgo a esta pobl… https://t.co/XEoPf4TzBX,Negativo,50
ingchrisparra,,"@ALCtunjuelito @ChipaVerde @GobiernoBTA @LuisErnestoGL Señor alcalde, ahora como vamos a hacer mercado, con la medida de #PicoyGenero ???",Positivo,67
MissAlfonsina,,La medida #PicoyGenero empieza el 13 de abril en Bogotá y propicia un incremento d violencia en las calles. El hech… https://t.co/sLRNhDRS3G,Positivo,51
LucieGarciaP,,Da escalofríos escuchar estas historias. No tiene ningún sentido esa estupidez del #PicoyGenero y no atiendo a nadi… https://t.co/PS6fhqUdGm,Positivo,71
MorfasChrisN,Bogotá,Sobre el #PicoyGenero en Bogotá: Me fascina la posibilidad que los días pares podrían ofrecer a las mujeres los día… https://t.co/Pn1ZNbo9ya,Positivo,65
SlayerJohan,,"Me llenó de furia el ver como @Colsubsidio_Ofi le restringió la entrega de medicamentos a una señora mayor,a su mam… https://t.co/YVNyPCe3S6",Positivo,72
LuciaEBaena,"Bogotá, D.C., Colombia",Alguien sabe en q horario funciona el nuevo #PicoyGenero en #Bogota? @manolitosalazar @Yanelda @EsperanzaRicoL ?,Positivo,75
redsomos,"Cra 16A #30-90 Bogotá, D.C.","Puedes conocer algunas campaña LGBTI, tambien es un espacio que deseamos conocer tus preguntas y opinión frente a l… https://t.co/2McOXdG1ev",Positivo,71
dpuertap,medellin,"La alcaldesa de Bogotá y sus experimentos. Se me parecen a los de otro alcalde anterior.

@ClaudiaLopez @Bogota… https://t.co/KQUTBCw4Wm",Positivo,68
DianisAmore,colombia-bogota,"Según el #PicoyGenero  mañana puedo salir a hacer las compras.
Aburrida 😒 harta de hacer tantas filas por cualquier… https://t.co/VWserq2Ck0",Positivo,63
UMVbogota,Av Calle 26 No. 57 – 41,"❌ No te contagies de la desinformación.  

🏡 Sal de casa solo si es necesario. 

🚶🚶🏼‍♀️ Ten en cuenta el… https://t.co/C7K7oN5Ifj",Positivo,52
SantiiSM,"Bogotá, D.C., Colombia",La medida de #PicoyGenero está bien. Los colectivos Trans están exagerando la situación. Está claro que se respeta… https://t.co/dFldsPJTTG,Positivo,75
GobiernoBTA,"Bogotá, Colombia","""Esperamos con #PicoyGenero reducir 35% las aglomeraciones en tiendas, supermercados, notarías y bancos"":… https://t.co/j1IQZXuydj",Positivo,65
janpier515,Colombia,@ClaudiaLopez Tontoniela entonces por qué demonios expone al 50% con  el #PicoyGenero ⁉️ https://t.co/1HUd56hEmo,Positivo,67
redcomunitariat,"Barrio Santafé, Bogotá.","Mientras @ClaudiaLopez se atornilla al decreto #PicoYGenero y pone en riesgo la vida de las personas trans, Perú en… https://t.co/VacUw6niw3",Positivo,57
PsychPipe,,Hoy fui a @PlaceresCarulla y no se estaba respetando el #PicoyGenero,Positivo,79
yuliana_aag,Colombia,@CrisRam04 Me parece interesante verla para pensar sobre la medida de #PicoyGénero y cómo evidenció la violencia po… https://t.co/Swp11UkoaR,Positivo,51
elespectador,"Bogotá, Colombia",#LaDisidencia La Policía vigilará que las personas trans cumplamos el #PicoYGénero. ¡Nada más y menos que la entida… https://t.co/GpPxcxNBXL,Positivo,62
sergiourregoorg,Colombia,"El lunes comenzará a regir el #PicoYGénero, una medida que además de ningunear a las personas no binarias, expone a… https://t.co/u34CcYTHoM",Positivo,71
catapatino,Chia Colombia,"Señora alcaldesa @ClaudiaLopez aún tiene tiempo de corregir el rumbo! No deje hundir más a Bogotá!
#PicoyGenero no… https://t.co/wema2H5lnd",Positivo,71
carlosmrenteria,"Bogotá, Colombia",A mi la medida de #PicoyGenero me parece bien. Si fuera pico y cédula los policías le tienen que pedir la cédula y… https://t.co/ePxgtMQnQM,Positivo,64
yuliana_aag,Colombia,"El libro me está llegando en formato de audio, a través de la hermosa voz de mi querida @LeNakawe  

En medio de la… https://t.co/fxhqPF5vnL",Positivo,73
Ssanchez8910,bogotá colombia,#CoronavirusEnColombia #PicoyGenero  no funciona. En suba nueva tibauyes se ve así una fila para el cajero.… https://t.co/Cet0iAWTfj,Positivo,73
Julianluque,Colombia,"Como impar de carro y genero, siento que el 2020 no he salido un culo. #CuarentenaExtendida #PicoyGenero #PicoyPlaca",Positivo,59
RafaelAlbertoD,"Bogotá, D.C., Colombia",En #Perú eliminaron #PicoyGénero reconociendo su falta de eficiencia para reducir la cantidad de personas que salen… https://t.co/XK9pUsc8qN,Positivo,47
ladisidencia_,"Bogotá, D.C., Colombia","#PicoYGénero: la Personería, la Defensoría y la Procuraduría deben hacer seguimiento a las denuncias que se present… https://t.co/ZXAKL1FHQ1",Positivo,60
nanigapa,"Medellín, Colombia","En @_Fidedigna nos solidarizamos con la comunidad Trans y No Binaria de Bogotá frente a la medida del #PicoyGenero,… https://t.co/2CMkrPutzc",Positivo,59
AlejoMoralles,"Cali, Valle del Cauca",Señoris practiquen para el #PicoyGenero https://t.co/1aCQqlib9v,Positivo,68
personeriabta,,"La Personería de Bogotá ante la medida de #PicoyGénero decretada por el Distrito, realizó mesa de trabajo con entid… https://t.co/1Sj799qHgO",Positivo,71
LaMJMartinez,"Washington DC, Bogotá, Bmanga","#PicoyGenero no ha ni empezado y ya la transfobia está desatada. Hasta @LuisErnestoGL, Secretario de Gobierno de… https://t.co/qF5VDUJ45x",Positivo,62
LaMJMartinez,"Washington DC, Bogotá, Bmanga",Muy grave que a @LuisErnestoGL le parezcan “chistosos” los comentarios transfóbicos. Si ese es el Secretario de Gob… https://t.co/EgJQdaEP6h,Positivo,58
Santialar5611,Nocheosfera ,"En @_Fidedigna nos solidarizamos con la comunidad Trans y No Binaria de Bogotá frente a la medida del #PicoyGenero,… https://t.co/aDKyCB7009",Positivo,59
_Fidedigna,"Medellín, Colombia",Vemos especialmente importante la emisión de una directriz desde la @PoliciaColombia en @Bogota y desde la… https://t.co/PGjchEKrOe,Positivo,74
_Fidedigna,"Medellín, Colombia",Prestar atención a las recomendaciones en materia de DDHH dadas por la @CIDH en la Resolución 01 de 2020 al momento… https://t.co/6eOmJUxaho,Positivo,69
_Fidedigna,"Medellín, Colombia","Desde nuestra línea de trabajo #JusticiaArcoiris manifestamos nuestro apoyo y solidaridad a la @redcomunitariat, a… https://t.co/ldZXyz4cdx",Positivo,82
LaMJMartinez,"Washington DC, Bogotá, Bmanga",@MartinSantosR la identidad de género no es un chiste. El promedio d vida d las mujeres trans son los 35 años por l… https://t.co/bkAKXQiWCj,Positivo,63
LGTBITV,"Bogotá, Colombia",Activistas LGBTI y organizaciones sociales Trans hacen un llamado a @ClaudiaLopez para que reconsidere la implement… https://t.co/yCJGHto1KA,Positivo,67
GustavoPerrito,Bogotá - Colombia,Activistas LGBTI y organizaciones sociales Trans hacen un llamado a @ClaudiaLopez para que reconsidere la implement… https://t.co/GiYvwQFUMv,Positivo,67
mafaldafox,"Colombia, Bogotá, de Manizales",@ClaudiaLopez Parecería q no le importara por las normas tan q equivocas qué saca. El #PicoYCedula saca menos gente… https://t.co/fZR5T7hRUE,Positivo,60
JohaPerezRicon,"Bogotá, D.C., Colombia","@MartinSantosR @Bogota @PoliciaColombia @redcomunitariat con las uñas estamos dando respuesta en los territorios, a… https://t.co/NOFCCP3JpZ",Positivo,66
bogotamuyfirme,,— Seguidores del Verde: Nuestra Alcaldesa todo poderosa @ClaudiaLopez es una innovadora con el #PicoyGenero ¡Alabad… https://t.co/wBhmllnWOQ,Positivo,68
MesaLGBT,,La @MesaLGBT y la @mesalgbtisurbta se suman a las voces de la @redcomunitariat @GrupotransGAT manifestando la neces… https://t.co/Xuxo11KDdx,Positivo,67
Jech13320,"Bogotá, D.C., Colombia","@ccastillocasas Sin #PicoyGenero hay discriminación y violencia contra las personas trans ¿por qué no, con esta med… https://t.co/jQY5lrDUhP",Positivo,53
PertuzER,Bogotá,"Por qué nos tocó día impar? Acaso creen que estamos impares, que no somos equilibrados, que estamos en esta socieda… https://t.co/oKyZkesDYd",Positivo,68
FRelax_321,Colombia,Veo muchos preocupados porque no saben que día salir en Bogotá #PicoyGenero,Positivo,58
idubogota,"Bogotá, Colombia",El lunes 13 de abril comenzará el #PicoYGénero en la ciudad de Bogotá. Recuerda que si no estás dentro de los excep… https://t.co/XE4jVHg19j,Positivo,62
ladisidencia_,"Bogotá, D.C., Colombia","La medida de #PicoYGénero ha expuesto a las personas trans a la violencia en países como Perú y Panamá. Por eso, no… https://t.co/X9uhQWFwmD",Positivo,52
ladisidencia_,"Bogotá, D.C., Colombia",#PicoYGénero: la Policía podría emitir un comunicado en el que aclare a sus uniformados que la identidad de género… https://t.co/bpNafJFW66,Positivo,66
Marciia_Na,,"Si la sociedad común y corriente no sabe diferenciar entre orientación sexual e identidad de género, que le van a p… https://t.co/XmIEKbOKAA",Positivo,61
tuitterosincero,,Señora @ClaudiaLopez mire quienes se oponen a su medida de #PicoyGénero. Su chistesito le puede significar mayor di… https://t.co/tlASIuk4J4,Positivo,53
ExtraCaqueta,,¡A #Perú no le funcionó el '#PicoyGénero'! para detener #propagación por #COVID-19 https://t.co/8spTwf1Duv,Positivo,67
ExtraColombia,"Bogotá, D.C., Colombia",¡A #Perú no le funcionó el '#PicoyGénero'! para detener #propagación por #COVID-19 https://t.co/zjY6wInNJA,Positivo,67
HSBnoticias,Bogotá - Colombia,¡A #Perú no le funcionó el '#PicoyGénero'! para detener #propagación por #COVID-19 https://t.co/3v4QSQbzrW,Positivo,67
CarlosAGarzon12,"Bogotá, Colombia",El problema no es el #PicoyGenero el problema es la @PoliciaColombia institución que no garantiza el derecho de ningúna población.,Negativo,68
bananaessa,,Alguien por ahí de la comunidad que me haga un poco más culta por favor? ##PicoyGenero #LGBT,Positivo,60
SectorMovilidad,"Bogotá, Colombia",@AmorteguiWilmer ¡Hola! Para hacer diligencias notariales  sólo puede ir una persona por vehículo particular y tene… https://t.co/npk797V4az,Positivo,59
elespectador,"Bogotá, Colombia","La Alcaldía de Bogotá expidió el decreto de #PicoYGénero. Los días pares podrán circular mujeres y los impares, hom… https://t.co/6XuGXK3Dkt",Positivo,68
LAURAWEINS,Bogota ,"Algunas posibles soluciones al #PicoyGenero expuestas en el vídeo de .@ladisidencia_
Confiamos está petición sea es… https://t.co/wcWZN0OR0Z",Positivo,69
SectorMovilidad,"Bogotá, Colombia","#Atención Este es el #PicoyGénero que empezará a regir desde el lunes 13 de abril.

Ten en cuenta esta información… https://t.co/wR3Eg9z3VL",Positivo,69
LaudEstereo,Bogotá - Colombia,"Tenga en cuenta las restricciones para la movilidad según su sexo.

Conozca en qué consiste el #PicoyGénero y cuént… https://t.co/VtlIaF4ibn",Positivo,65
LgbtiConsejo,,Para las personas que nunca han tenido una experiencia violenta por parte de la @PoliciaColombia  les es muy fácil… https://t.co/ehqSTRhoiP,Positivo,67
FepoDolxOficial,"Bogotá, D.C., Colombia","@JulianaSalama11 de la @redcomunitariat junto a @SandinoVictoria hablando sobre la medida de #PicoyGenero, toda la… https://t.co/RAs0oEnk7J",Positivo,71
malbarracin,Bogotá,"10.Valoro que la alcaldesa quiera tomar medidas eficaces para proteger la salud pública, pero la medida… https://t.co/2KCkaHmJEi",Positivo,62
malbarracin,Bogotá,"9. La medida de #PicoyGénero no se socializó ni con ciudadanía, tampoco con la sociedad civil ni la academia. De la… https://t.co/TL0zbWRtZF",Positivo,60
malbarracin,Bogotá,Estoy en desacuerdo con la restricción de #PicoyGénero que entra a regir en Bogotá desde el lunes. A continuación e… https://t.co/eZatXA3K7j,Positivo,73
ladisidencia_,"Bogotá, D.C., Colombia",La experiencia trans con el #PicoYGénero no es alentadora en otros países. Panamá y Perú no han tenido buenos resul… https://t.co/x4RG5l5Ir4,Positivo,83
pachomiranda,,Esta noticia sobre la cancelación del #PicoyGenero en Perú invita a una mayor vigilancia y total transparencia en l… https://t.co/VLms1AErFx,Positivo,68
JulianaSalama11,"Bogotá, D.C., Colombia",Hoy estaré hablando con @SandinoVictoria sobre el decreto #PicoyGenero que pone en peligro la vida de las personas… https://t.co/921YsdXYUR,Positivo,73
PIROBERTAJULIAN,VALLE DEL CAUCA,👖pico y genero 👗 #pirofans #PicoyGenero #piroberta #humor #pareja #matrimonio https://t.co/X0eqzctu9O https://t.co/p6okZGunAS,Positivo,66
Javier_Pimentel,,"Es un tema difícil, pero el decreto de #PicoyGenero permite que la población transgénero circule de acuerdo a su id… https://t.co/X99iwB7D03",Positivo,64
EcastilloVa,Bogotá D.C.,"El #PicoyGenero ha causado muchas respuestas. 

Todas señalan la misma angustia: 
El #AbusoPolicial

Y ése es el gr… https://t.co/MmTnMBujKy",Positivo,71
MonicaRoa,Colombia - España,No solo es mala política porque profundiza la discriminación contra la población trans y el entendimiento de la soc… https://t.co/p5JsSIAUAm,Negativo,53
Enriqueprietor,"Bogotá, D.C., Colombia",@ClaudiaLopez cómo van a garantizar que esto no suceda en Bogotá? #PicoyGenero #coronavirus #CoronavirusEnColombia https://t.co/5hb946k4Dr,Positivo,68
SePuedeSer,Bogotá,"👉Frente a la alerta legítima ciudadana por el Decreto de #PicoYGénero, solicitamos a la autoridad policial aplicar… https://t.co/oEWspagigB",Positivo,59
tavo_san,Planet Earth,Primero estaba pensando en como le iba a explicar al perro que cuando acabara la #cuarentena volvería a quedarse so… https://t.co/Yu63VHEfMc,Positivo,66
_elosorio,,Para La Próxima Semana Con El #PicoYGenero #Covid_19 #COVIDー19 #CoronavirusColombia (comedia)  😷 🦠 https://t.co/Dc7RbzCSep,Positivo,70
Stonewalljaver,"Bogotá, D.C., Colombia",No olvidemos que existen canales de atención y grupos de apoyo que estaremos pendientes de sus casos para hacer la… https://t.co/bR3XwYrKAm,Positivo,74
DiAlba_,En Territorio Muisca.,"En Perú ya mandaron pa' la mierda la medida del #PicoYGenero. ¿Adivinen con quiénes tuvieron problemas? 

No les cu… https://t.co/ASXlYBwSgP",Positivo,57
ladisidencia_,"Bogotá, D.C., Colombia",Las personas NO binarias quedaron olvidadas en el decreto de #PicoYGénero. https://t.co/8JMm0bELdE https://t.co/AxqfmTWU19,Positivo,70
LinaGarciaSi,Bogotá Colombia,"Esto de la medida del #PicoYGenero me sigue dando vueltas, no encuentro una postura absoluta ni totalmente adecuada… https://t.co/t0jBgdQ0r5",Positivo,65
Erickjsalas1,,@ClaudiaLopez deja claro con el #Picoygenero de que el hecho de ser gay o lesbiana no te hace un aliade en el colec… https://t.co/8vHFcV1eeM,Positivo,62
Mayiblue19,Bogotá,@PoliciaColombia creo que el #PicoYGenero facilita el control de infracción de la cuarentena por su parte por eso e… https://t.co/6DSg8zBM9y,Positivo,61
elespectador,"Bogotá, Colombia",#LaDisidencia La Policía vigilará que las personas trans cumplamos el #PicoYGénero. ¡Nada más y menos que la entida… https://t.co/KdARDs17js,Positivo,62
jdmarinou,Bogota D.C.,@ClaudiaLopez bien calladita ante las voces de rechazo de los colectivos trans por el #PicoYGenero. De muevo demost… https://t.co/ccRtWzbg7u,Positivo,73
IsabelRivaden12,,"@DeCurreaLugo No se te olvide estimado @DeCurreaLugo que seran ellos los que, a su criterio, podrán decirle a la co… https://t.co/jaqaogEr5Z",Positivo,68
modls, From País de las Maravillas,"@ClaudiaLopez dice @CIDH que ninguna medida de excepción puede ser, en sí misma o por sus efectos, discriminatoria… https://t.co/vtmrB81aD3",Negativo,51
ladisidencia_,"Bogotá, D.C., Colombia",#PicoYGénero: la Policía debe respetar la identidad y expresión de género de las personas trans. Y para ello no pue… https://t.co/UGZzEamXg8,Positivo,60
LaRabicortica,"Bogotá, D.C., Colombia","Yo puedo salir cualquier día en el #PicoYGenero e ir incluso a Asgard sin restricciones, pero prefiero quedarme en… https://t.co/aavSTpksOg",Positivo,60
natalia_lane,,Hoy nuestras hermanas de Bogotá necesitan de nuestro apoyo. Porque la medida de #PicoYGenero pone en riesgo la inte… https://t.co/JdAlFXgNli,Positivo,73
elimprudenteCO,Colombia,Una experta para explicar #PicoYGenero https://t.co/elEeiWGZPo,Positivo,68
SectorMovilidad,"Bogotá, Colombia",Consulta aquí ⬇️ los casos en los que podrás circular durante el #PicoYGénero que regirá desde el 13 de abril en Bo… https://t.co/BEZH7V461d,Positivo,65
modls, From País de las Maravillas,La @CIDH llama a aplicar perspectivas interseccionales y especial atención al impacto diferenciado que las medidas… https://t.co/57u5OX1dJX,Positivo,72
AlDerecha,En Todo Lado,Liste pal PIQUE Y GENERE #picoygenero https://t.co/J7ARKS3qxF,Positivo,68
modls, From País de las Maravillas,La @CIDH CIDH llama a aplicar perspectivas interseccionales y especial atención al impacto diferenciado que las med… https://t.co/L2w47EjGP3,Positivo,72
ladisidencia_,"Bogotá, D.C., Colombia","#PicoYGénero: la identidad de género no se verifica con la cédula. En Colombia, las personas trans decidimos si cam… https://t.co/I2BNXH0Ufx",Positivo,62
elespectador,"Bogotá, Colombia",#LaDisidencia La experiencia trans con el #PicoYGénero no es alentadora en otros países. Panamá y Perú no han tenid… https://t.co/sWrCaIpdB4,Positivo,70
LunariaFondo,"Bogotá, D.C., Colombia",Hacemos un llamado a @ClaudiaLopez para que reconsidere la medida #PicoyGénero en #Bogotá. En Panamá y en Perú se h… https://t.co/F8v2KBOucJ,Positivo,71
elespectador,"Bogotá, Colombia",Las personas NO binarias quedaron olvidadas en el decreto de #PicoYGénero. En #LaDisidencia les contamos por qué.… https://t.co/DpqqN1P3SZ,Positivo,63
blancabetty11,,@Colpensiones @JuanMVilla @JuanLozano_R @NoticiasRCN Un familiar de 75 años con discapacidad auditiva después de es… https://t.co/hRwVxTg021,Positivo,62
ladisidencia_,"Bogotá, D.C., Colombia",La Alcaldía de Bogotá dice que se respetará la identidad de género en el #PicoYGénero.  Pero si en condiciones norm… https://t.co/E85eeDZ8HA,Positivo,52
EspectadorVideo,Colombia,#LaDisidencia La Alcaldía de Bogotá dice que se respetará la identidad de género en el #PicoYGénero.  Pero si en co… https://t.co/tk9Eb2PEz3,Positivo,54
FepoDolxOficial,"Bogotá, D.C., Colombia",@ClaudiaLopez las personas trans están en peligro con la medida de #PicoYGenero. Desde siempre se ha denunciado el… https://t.co/xpcKjtxXZy,Positivo,64
LinaCWills,,"Las personas que hacen chistes de lesbianas, gays y trans pueden salir cualquier día y se quedan afuera hasta nueva orden.
#PicoYGenero",Positivo,63
johnsuarezfr,,"En el #PicoYGenero más de uno se va a hacer la ""loca"" con la medida.",Positivo,56
elespectador,"Bogotá, Colombia",#PicoYGénero: la Policía debe respetar la identidad y expresión de género de las personas trans. Y para ello no pue… https://t.co/J9W9fe5kJW,Positivo,60
SCHA_1927,Pascual Guerrero,#PicoyGénero Día de hombres... https://t.co/CrD7Dn98ft,Positivo,70
GrupotransGAT,Bogotà,"Hola chicas, chicos y chiques. Aquí les dejamos información importante.
#PicoYGenero
#GAAT #familiaGAAT… https://t.co/J1xPIMaEWh",Positivo,76
SectorMovilidad,"Bogotá, Colombia","Recuerda: a partir del lunes 13 de abril regirá en Bogotá el #PicoYGénero, para actividades como abastecerse, reali… https://t.co/BgrJdB0EYB",Positivo,73
GrupotransGAT,Bogotà,Gracias a la .@ladisidencia_ por invitarnos a hacer parte de su canal y permitirnos exponer algunas soluciones al… https://t.co/JvbDsOFn3e,Positivo,86
ladisidencia_,"Bogotá, D.C., Colombia","Quien vigilará que se cumpla la medida de #PicoYGénero es la Policía, la misma entidad que lleva años violentándono… https://t.co/4FBQWtN37n",Positivo,52
MagikAirMusic,,Alguna persona ha tenido problemas saliendo y haciendo lo esencial con el #PicoYGenero ?,Positivo,51
Toto_Vega,Colombia,"Día impar - Día par  #PicoYGénero #SinPingadas 
#totovegaactorcolombiano  #Cuarentena #covi̇d19  #mequedoencasa 🎬 https://t.co/d0LrIoyNsX",Positivo,67
viejazorra3,,"Sobre la experiencia peruana -que ya levantaron porque no funcionó- del #PicoYGenero 
https://t.co/f8UX4O8vnd",Positivo,71
AimnelP,,@elespectador Con la excusa de que son discriminados quieren hacer lo que les da la gana sin importarles los demas #PicoYGénero,Positivo,48
elespectador,"Bogotá, Colombia","#PicoYGénero: la identidad de género no se verifica con la cédula. En Colombia, las personas trans decidimos si cam… https://t.co/23IkEKhQJP",Positivo,62
ladisidencia_,"Bogotá, D.C., Colombia","El #PicoYGénero es inconveniente para las personas trans, nos pone en riesgo, nos expone a la transfobia.… https://t.co/ozkBpjSUOA",Positivo,54
nicolasrabur,Bogotá,"¡Estamos listos!

#PicoYGenero https://t.co/nR74HUtuYR",Positivo,70
